y_test_pred,y_test_pred_rounded,y_test
3.4071715,3.0,1
3.166785,3.0,3
3.5987391,4.0,1
3.2566462,3.0,3
3.2435908,3.0,5
3.3191998,3.0,5
3.4239092,3.0,2
3.457842,3.0,4
3.320227,3.0,4
3.1163425,3.0,4
3.683012,4.0,4
3.3976104,3.0,2
3.880428,4.0,4
3.405798,3.0,4
3.729751,4.0,5
3.248798,3.0,5
3.471757,3.0,2
3.704999,4.0,5
3.6595118,4.0,3
3.3162754,3.0,2
3.4318886,3.0,4
4.017647,4.0,5
3.6434417,4.0,3
3.982282,4.0,5
3.4485607,3.0,2
3.7093537,4.0,5
3.436847,3.0,4
3.6842628,4.0,3
3.3934917,3.0,2
3.5741186,4.0,1
3.3749719,3.0,5
3.7407558,4.0,4
3.7189727,4.0,5
4.058131,4.0,3
3.5351543,4.0,4
3.3187358,3.0,4
3.4071715,3.0,2
3.8224459,4.0,4
3.2202427,3.0,2
3.308268,3.0,1
3.3972492,3.0,4
2.917783,3.0,1
3.3712916,3.0,4
3.5091076,4.0,4
3.3785791,3.0,5
3.449005,3.0,3
3.472547,3.0,4
3.5330467,4.0,5
3.6092286,4.0,3
3.411437,3.0,2
3.5680459,4.0,3
3.31874,3.0,4
3.7038286,4.0,4
2.877644,3.0,4
3.4529116,3.0,4
3.7085571,4.0,3
3.581944,4.0,2
3.5627506,4.0,3
3.4107935,3.0,5
3.539649,4.0,4
3.3916726,3.0,2
3.4168575,3.0,1
3.635098,4.0,5
3.4378028,3.0,4
3.2226,3.0,3
4.168024,4.0,5
4.1250424,4.0,4
3.3410735,3.0,3
3.590864,4.0,2
3.7176557,4.0,3
3.9131026,4.0,3
3.75784,4.0,4
3.413177,3.0,2
3.3330693,3.0,2
3.6614563,4.0,4
3.2516665,3.0,1
3.3499353,3.0,2
3.3101404,3.0,4
3.4596336,3.0,3
3.0808372,3.0,2
3.471455,3.0,4
3.650752,4.0,2
3.7014909,4.0,3
3.6427326,4.0,5
3.6757972,4.0,3
3.546998,4.0,5
3.1481605,3.0,4
3.420842,3.0,4
3.6380513,4.0,5
3.66173,4.0,5
3.350164,3.0,4
3.835239,4.0,4
3.5694983,4.0,2
3.5298142,4.0,1
3.8695743,4.0,4
4.074708,4.0,4
2.8792403,3.0,3
3.2441618,3.0,4
3.1703038,3.0,4
3.705371,4.0,5
3.8562958,4.0,3
3.528439,4.0,4
3.2791936,3.0,4
4.063546,4.0,3
3.4673166,3.0,3
3.4569683,3.0,5
3.7772734,4.0,5
3.3153596,3.0,2
3.6513062,4.0,3
3.4135487,3.0,5
3.9739044,4.0,3
3.7555447,4.0,4
3.7121787,4.0,4
3.7453659,4.0,3
3.3886998,3.0,4
3.4166858,3.0,4
3.442525,3.0,1
3.3939047,3.0,4
3.652696,4.0,4
3.4745674,3.0,4
3.286827,3.0,4
4.0907946,4.0,3
3.6770203,4.0,4
3.4135487,3.0,4
3.420842,3.0,5
3.5335894,4.0,3
3.9305012,4.0,5
3.4166858,3.0,4
3.5123277,4.0,5
3.5091136,4.0,2
3.589312,4.0,4
3.3399856,3.0,3
3.602243,4.0,3
3.3505487,3.0,4
3.903852,4.0,5
3.3586173,3.0,2
3.835239,4.0,5
3.477501,3.0,5
4.045212,4.0,5
3.4819617,3.0,5
3.4559429,3.0,4
3.3040326,3.0,3
3.4818776,3.0,4
3.3103797,3.0,3
3.7041101,4.0,4
3.1988869,3.0,1
3.6213808,4.0,4
3.4048831,3.0,4
3.4819617,3.0,4
3.4324338,3.0,3
3.5014677,4.0,3
3.7686117,4.0,4
3.9708009,4.0,3
3.2893078,3.0,3
3.427817,3.0,4
3.2301602,3.0,2
3.860176,4.0,5
3.759099,4.0,5
3.509389,4.0,3
3.9607391,4.0,5
3.6788542,4.0,4
3.814013,4.0,4
3.4890468,3.0,4
3.1791396,3.0,3
3.2465415,3.0,2
3.6145756,4.0,3
3.4248588,3.0,4
3.4983008,3.0,2
3.1698015,3.0,2
3.8243694,4.0,2
3.6933272,4.0,4
3.4055047,3.0,3
3.6294668,4.0,3
3.4121397,3.0,4
3.7003086,4.0,5
3.9781716,4.0,4
3.6000612,4.0,2
3.889194,4.0,2
3.6329565,4.0,4
3.3191998,3.0,4
3.5086093,4.0,2
3.852163,4.0,3
3.2794209,3.0,3
3.6788542,4.0,1
3.4847333,3.0,5
3.5796256,4.0,4
3.4135487,3.0,3
3.492086,3.0,4
3.745803,4.0,3
3.8938828,4.0,4
3.919311,4.0,3
3.492086,3.0,4
3.6298852,4.0,4
3.4950783,3.0,4
3.5307136,4.0,4
3.8420234,4.0,3
3.5470288,4.0,3
3.4703658,3.0,2
3.7900076,4.0,1
3.1465063,3.0,1
3.6604626,4.0,5
3.3655615,3.0,5
3.2713184,3.0,4
3.9220364,4.0,4
3.6267693,4.0,3
3.4139433,3.0,2
3.5521512,4.0,5
3.619972,4.0,4
3.2411976,3.0,5
3.5185883,4.0,4
3.4476666,3.0,3
3.737257,4.0,3
3.6818962,4.0,4
3.2244895,3.0,1
3.8935218,4.0,5
3.791166,4.0,3
3.5425694,4.0,4
3.543592,4.0,1
3.7148495,4.0,4
3.248749,3.0,4
3.3960867,3.0,4
3.4911308,3.0,5
3.3085034,3.0,4
3.815083,4.0,5
3.477501,3.0,4
3.5152035,4.0,4
3.4272084,3.0,5
3.4071715,3.0,3
3.4071715,3.0,5
3.2235935,3.0,1
3.232303,3.0,5
3.537905,4.0,5
3.8946795,4.0,3
3.1439393,3.0,3
3.4071715,3.0,4
3.300746,3.0,3
3.5038483,4.0,3
3.8258142,4.0,4
3.6381607,4.0,4
3.6927457,4.0,4
3.5975,4.0,4
3.4765902,3.0,3
3.7778983,4.0,5
3.4284122,3.0,5
3.457842,3.0,5
3.4301577,3.0,2
3.4782653,3.0,2
3.7003086,4.0,5
3.8195643,4.0,3
3.6199021,4.0,4
3.4799109,3.0,4
3.7040784,4.0,5
3.9922757,4.0,5
2.9918213,3.0,4
3.2910619,3.0,3
3.6471076,4.0,4
3.5752146,4.0,2
3.6053972,4.0,4
3.5635114,4.0,5
3.8297596,4.0,3
3.258092,3.0,5
3.0763178,3.0,1
3.787271,4.0,5
3.874024,4.0,5
3.6512408,4.0,3
3.698059,4.0,3
3.3312495,3.0,3
3.4030607,3.0,5
3.630298,4.0,4
3.7903588,4.0,4
3.7567465,4.0,4
3.4684694,3.0,3
3.9251986,4.0,4
3.572469,4.0,1
3.5777485,4.0,3
3.427534,3.0,3
3.6258166,4.0,5
3.6184707,4.0,5
3.6988564,4.0,4
3.7801929,4.0,4
3.240547,3.0,3
3.4248588,3.0,4
3.5098953,4.0,4
3.635098,4.0,3
3.5369105,4.0,4
3.4226348,3.0,3
3.411437,3.0,4
3.4340901,3.0,2
3.2560713,3.0,2
3.8313372,4.0,2
3.2907243,3.0,2
3.436847,3.0,2
3.278507,3.0,4
3.5010428,4.0,4
3.681791,4.0,2
3.3187358,3.0,4
2.9985075,3.0,4
3.8946795,4.0,4
3.681791,4.0,3
3.164407,3.0,3
3.1397703,3.0,5
3.5494244,4.0,5
3.6748772,4.0,4
3.4847698,3.0,5
3.5633922,4.0,2
3.8018327,4.0,4
3.4819617,3.0,4
3.6963768,4.0,4
3.5612898,4.0,3
3.7409115,4.0,3
3.4886687,3.0,4
3.5274806,4.0,3
3.5106118,4.0,4
3.4974098,3.0,3
4.1688585,4.0,5
3.136443,3.0,4
3.5266397,4.0,1
3.6983438,4.0,4
3.6517997,4.0,5
3.4683926,3.0,3
3.3529155,3.0,3
3.7900076,4.0,4
3.5848908,4.0,4
3.7900076,4.0,2
3.9485784,4.0,4
3.2047036,3.0,4
3.8533468,4.0,3
3.411437,3.0,4
3.773905,4.0,3
3.636722,4.0,5
3.382749,3.0,3
3.5680313,4.0,3
3.7562656,4.0,5
3.4265537,3.0,3
3.6814473,4.0,3
3.4548154,3.0,3
3.2902637,3.0,5
3.6545272,4.0,3
3.0941908,3.0,3
3.9044619,4.0,4
3.5287974,4.0,5
2.9426267,3.0,5
3.866983,4.0,4
3.3469799,3.0,3
3.7266698,4.0,5
3.3146267,3.0,3
3.7038999,4.0,3
3.469617,3.0,3
3.6427326,4.0,5
4.0974836,4.0,5
3.5933037,4.0,3
3.546469,4.0,3
3.289998,3.0,4
3.635098,4.0,5
3.9216619,4.0,5
3.1464226,3.0,4
3.48024,3.0,4
4.116331,4.0,4
3.0479732,3.0,2
3.5911467,4.0,3
3.7734566,4.0,3
3.6199021,4.0,3
3.628416,4.0,5
3.7367513,4.0,4
3.4700623,3.0,5
3.4752963,3.0,4
3.4489095,3.0,4
3.7674112,4.0,5
2.7304235,3.0,3
3.6788542,4.0,4
3.4239285,3.0,3
3.742496,4.0,4
3.3267074,3.0,1
3.668718,4.0,4
3.4333575,3.0,4
3.4048831,3.0,3
4.116331,4.0,4
3.7003086,4.0,4
3.497179,3.0,1
3.3504512,3.0,4
3.378209,3.0,1
3.9685307,4.0,3
3.3705666,3.0,5
3.3619046,3.0,3
3.9741178,4.0,5
3.6177957,4.0,2
3.4719582,3.0,3
3.5694983,4.0,3
3.681791,4.0,3
3.35703,3.0,2
3.394037,3.0,4
3.6272612,4.0,3
3.6926465,4.0,4
3.471415,3.0,1
3.3749719,3.0,5
3.5055597,4.0,3
3.68316,4.0,4
3.3494678,3.0,3
3.261552,3.0,1
3.7293012,4.0,3
3.8093882,4.0,4
3.6374495,4.0,3
3.3187358,3.0,4
3.42412,3.0,3
3.6406107,4.0,5
3.7424111,4.0,4
3.8839273,4.0,4
3.6868865,4.0,4
3.9548078,4.0,5
3.4239092,3.0,3
3.3505487,3.0,2
3.4041338,3.0,3
3.7680695,4.0,4
3.3856153,3.0,5
3.4357228,3.0,4
3.6044562,4.0,2
3.388589,3.0,5
3.2466645,3.0,3
3.542547,4.0,4
2.982916,3.0,3
3.6770203,4.0,5
3.7880054,4.0,2
3.664167,4.0,5
3.5627506,4.0,5
3.3267074,3.0,5
3.4041338,3.0,5
3.6573532,4.0,4
3.7994475,4.0,5
3.5299323,4.0,3
2.982819,3.0,2
3.4819617,3.0,2
3.4239285,3.0,5
3.672922,4.0,1
3.4825494,3.0,4
3.432469,3.0,3
3.5266564,4.0,5
3.745366,4.0,3
3.770248,4.0,4
3.7409317,4.0,3
2.849054,3.0,4
3.773905,4.0,3
3.7573202,4.0,5
3.2227566,3.0,2
3.4262915,3.0,4
3.2978308,3.0,4
3.8504798,4.0,3
3.6069126,4.0,5
3.4951117,3.0,2
3.4899585,3.0,5
3.8874307,4.0,5
3.4174206,3.0,2
3.1628273,3.0,5
3.3505487,3.0,1
3.643371,4.0,5
3.4586592,3.0,2
3.4218256,3.0,5
3.517995,4.0,5
4.071808,4.0,5
4.0375733,4.0,4
3.1560624,3.0,4
3.2321348,3.0,4
3.2379637,3.0,5
3.1815012,3.0,4
3.8609319,4.0,5
3.783475,4.0,3
3.4009392,3.0,3
3.6914055,4.0,5
3.4586873,3.0,3
3.2394083,3.0,4
3.2532666,3.0,3
3.6128433,4.0,4
3.3590262,3.0,4
3.299987,3.0,4
3.4273784,3.0,4
3.546469,4.0,5
3.305304,3.0,2
3.25348,3.0,3
3.2712095,3.0,3
3.6556125,4.0,3
3.910846,4.0,2
3.433342,3.0,5
3.8291402,4.0,5
3.5911467,4.0,1
3.5196614,4.0,4
3.6298988,4.0,1
3.7093537,4.0,3
3.5286884,4.0,1
3.3129265,3.0,4
3.305508,3.0,3
3.4174206,3.0,3
3.4071715,3.0,2
3.6204858,4.0,5
3.743347,4.0,2
3.8900778,4.0,4
3.3968265,3.0,4
3.4543202,3.0,4
3.4953475,3.0,5
3.7865481,4.0,4
3.359099,3.0,5
3.5014677,4.0,1
3.457842,3.0,4
3.603153,4.0,4
3.676884,4.0,4
3.4071715,3.0,5
3.6907327,4.0,5
3.737257,4.0,4
3.9696004,4.0,5
3.5016565,4.0,5
3.4774342,3.0,4
4.0758753,4.0,5
3.5749106,4.0,3
3.509389,4.0,5
4.0801253,4.0,5
3.5886343,4.0,5
3.3206716,3.0,3
3.6631212,4.0,4
3.7046268,4.0,4
3.3945715,3.0,4
3.7508206,4.0,5
3.4248588,3.0,5
3.4041338,3.0,3
3.5185223,4.0,2
3.323193,3.0,2
3.578207,4.0,5
3.4774601,3.0,4
3.785788,4.0,4
3.8411095,4.0,3
3.9324963,4.0,4
3.2833776,3.0,3
3.3399856,3.0,2
3.6044798,4.0,5
3.8713176,4.0,4
3.4082813,3.0,3
3.4881449,3.0,3
3.1074796,3.0,2
3.5247521,4.0,4
2.8144531,3.0,2
3.4711354,3.0,1
3.9417593,4.0,3
3.570125,4.0,2
3.5185883,4.0,4
3.7003086,4.0,3
3.8407547,4.0,5
3.431041,3.0,1
3.5598397,4.0,1
3.846521,4.0,5
3.8922467,4.0,4
3.2907243,3.0,3
3.8331914,4.0,5
3.475048,3.0,5
2.9042659,3.0,4
3.4914885,3.0,4
3.5990276,4.0,2
3.4878306,3.0,4
3.6491308,4.0,5
3.4501827,3.0,3
3.1485496,3.0,4
3.442525,3.0,3
3.3942852,3.0,3
3.6171634,4.0,5
3.4063148,3.0,3
3.6363473,4.0,4
3.2187145,3.0,3
3.3516617,3.0,2
3.4404511,3.0,5
3.6316211,4.0,2
3.447648,3.0,4
3.6516495,4.0,5
3.8230205,4.0,4
3.4093096,3.0,4
3.181388,3.0,3
3.8086057,4.0,3
3.7159271,4.0,3
3.5911467,4.0,1
3.3048694,3.0,4
3.3499353,3.0,2
3.7542806,4.0,2
3.4347174,3.0,5
3.4243357,3.0,4
3.0447273,3.0,4
3.875985,4.0,4
3.855908,4.0,5
3.5741186,4.0,4
3.168376,3.0,5
3.5149384,4.0,2
3.1327093,3.0,4
3.468374,3.0,2
3.1962547,3.0,3
3.8195643,4.0,4
3.4574008,3.0,3
3.0479732,3.0,1
3.2509308,3.0,1
3.2303543,3.0,3
3.513666,4.0,5
3.7051187,4.0,2
3.2208145,3.0,1
3.6237912,4.0,3
3.6069016,4.0,2
3.758534,4.0,2
3.7373886,4.0,2
3.569106,4.0,4
3.2407103,3.0,5
3.4890468,3.0,4
3.614616,4.0,2
3.4700623,3.0,4
3.492086,3.0,4
4.040693,4.0,4
3.4818776,3.0,3
3.5238106,4.0,5
3.3552897,3.0,4
3.4243357,3.0,2
3.9727354,4.0,3
3.7046268,4.0,5
3.4446554,3.0,3
3.9323223,4.0,4
3.4978395,3.0,4
3.4939582,3.0,4
3.5829992,4.0,3
3.4750564,3.0,3
3.5963643,4.0,1
3.7411556,4.0,3
3.6401618,4.0,4
3.5499542,4.0,4
3.454908,3.0,3
3.4276285,3.0,5
3.6914053,4.0,3
3.416299,3.0,4
3.7342825,4.0,3
3.6069016,4.0,3
3.557768,4.0,5
3.3857012,3.0,3
3.4641228,3.0,4
3.436847,3.0,3
3.9135396,4.0,4
3.6145756,4.0,1
3.7533805,4.0,4
4.0951085,4.0,4
3.4106002,3.0,3
3.669145,4.0,4
3.5086093,4.0,4
3.8903053,4.0,3
3.5266564,4.0,5
3.595094,4.0,3
3.4507468,3.0,5
3.4719481,3.0,4
3.8791876,4.0,4
3.672922,4.0,5
3.676599,4.0,5
3.3857012,3.0,4
3.4676895,3.0,2
3.7341752,4.0,3
3.6194701,4.0,3
3.3675308,3.0,3
3.6493993,4.0,4
3.483592,3.0,5
3.4900138,3.0,4
3.3103797,3.0,3
3.512411,4.0,5
3.5335557,4.0,4
3.1284788,3.0,1
3.5627506,4.0,4
2.9260635,3.0,1
3.2806125,3.0,1
3.6076856,4.0,5
3.9164486,4.0,3
3.3169372,3.0,1
3.3069553,3.0,4
3.4288158,3.0,4
3.0672946,3.0,3
3.414754,3.0,3
3.3191998,3.0,5
3.4983008,3.0,3
3.6761198,4.0,5
3.7049313,4.0,4
3.8364155,4.0,5
3.885717,4.0,4
3.1435807,3.0,3
3.7003086,4.0,4
3.5448694,4.0,3
3.3926082,3.0,2
3.5567322,4.0,3
4.056253,4.0,3
3.467349,3.0,2
3.588221,4.0,3
3.1791396,3.0,4
3.5737653,4.0,4
3.7870183,4.0,5
3.622306,4.0,5
2.6996417,3.0,4
3.6375334,4.0,5
3.310685,3.0,1
3.41504,3.0,4
3.6541076,4.0,4
3.773905,4.0,4
3.4248347,3.0,3
3.5412197,4.0,2
3.8291402,4.0,3
3.7546334,4.0,3
3.8851929,4.0,5
3.1770442,3.0,5
3.8072855,4.0,4
2.9047534,3.0,3
3.47279,3.0,5
3.6028209,4.0,4
3.119432,3.0,4
3.3220365,3.0,3
3.469617,3.0,3
3.5361834,4.0,5
3.4974098,3.0,3
3.0939524,3.0,4
3.878368,4.0,2
3.1691263,3.0,1
3.607061,4.0,3
3.2767465,3.0,2
3.4071715,3.0,4
3.5294302,4.0,3
3.7003086,4.0,5
3.3945715,3.0,2
3.4247446,3.0,4
3.7013302,4.0,2
3.578573,4.0,4
3.9396358,4.0,3
3.5113957,4.0,1
3.5704584,4.0,4
3.6502106,4.0,3
3.931306,4.0,3
3.2170663,3.0,3
3.6093678,4.0,3
3.6160383,4.0,4
3.5806143,4.0,4
3.2119627,3.0,3
3.26226,3.0,3
3.0012634,3.0,4
3.7492995,4.0,4
3.3808122,3.0,3
3.2155914,3.0,3
3.6794147,4.0,4
4.1341047,4.0,4
3.2863138,3.0,2
3.7041101,4.0,3
3.655159,4.0,2
3.672922,4.0,4
3.8436718,4.0,4
3.0941908,3.0,1
3.8879223,4.0,5
3.6044798,4.0,4
3.477501,3.0,4
3.878368,4.0,4
3.4752963,3.0,5
3.417576,3.0,4
2.8789291,3.0,2
3.8284283,4.0,4
3.4943423,3.0,4
3.6159453,4.0,4
3.6639557,4.0,5
3.6659684,4.0,4
3.835239,4.0,5
3.6307182,4.0,4
3.3749604,3.0,3
3.23731,3.0,4
3.5091136,4.0,4
3.853173,4.0,3
3.6788542,4.0,4
3.2423897,3.0,4
4.255328,4.0,3
3.4220784,3.0,5
3.5667796,4.0,4
3.82765,4.0,4
3.354661,3.0,4
3.7189727,4.0,5
3.337661,3.0,3
3.5726697,4.0,4
3.3403087,3.0,3
3.683545,4.0,4
3.457246,3.0,3
3.6151972,4.0,4
2.9676857,3.0,1
3.7356715,4.0,3
3.2394083,3.0,1
3.6417387,4.0,4
3.388837,3.0,4
3.7918668,4.0,5
3.378462,3.0,4
3.6539764,4.0,3
3.681791,4.0,3
3.5655873,4.0,4
3.64219,4.0,5
3.8364155,4.0,4
2.9985075,3.0,3
3.5848908,4.0,3
3.2394485,3.0,4
3.5503664,4.0,2
3.4481118,3.0,3
3.288187,3.0,3
3.197944,3.0,4
3.7363098,4.0,4
4.149295,4.0,5
3.7246444,4.0,4
3.4135487,3.0,3
3.6911871,4.0,4
3.6116884,4.0,2
3.458592,3.0,2
3.436847,3.0,4
3.6307182,4.0,5
3.5274806,4.0,4
3.7121787,4.0,5
3.4799109,3.0,4
3.0582998,3.0,3
3.5123277,4.0,3
3.453022,3.0,4
3.6914055,4.0,4
3.0436356,3.0,2
3.781974,4.0,4
3.652696,4.0,4
2.8372264,3.0,4
3.3808122,3.0,4
3.1647315,3.0,3
3.6464322,4.0,5
3.7424111,4.0,5
3.6842628,4.0,4
4.025521,4.0,5
3.8946795,4.0,5
3.288187,3.0,2
3.7367513,4.0,5
3.163953,3.0,3
3.3415089,3.0,4
3.359867,3.0,1
3.4071715,3.0,1
3.773905,4.0,4
3.6533716,4.0,4
3.5447526,4.0,3
3.7003086,4.0,4
3.3835945,3.0,1
3.7357583,4.0,3
3.5132275,4.0,5
3.5305882,4.0,4
4.054457,4.0,4
3.4149597,3.0,5
3.4375834,3.0,3
3.3914165,3.0,4
3.3659332,3.0,3
3.3103797,3.0,5
3.4288158,3.0,3
3.3223407,3.0,4
3.6136463,4.0,3
3.7112808,4.0,5
3.3959017,3.0,4
3.3878174,3.0,4
3.427534,3.0,5
3.4265537,3.0,4
3.330093,3.0,5
3.7928505,4.0,2
3.4941268,3.0,5
3.2088184,3.0,1
3.1540232,3.0,1
3.494261,3.0,4
3.432469,3.0,3
3.4992142,3.0,5
3.2597857,3.0,3
3.440522,3.0,4
3.2908936,3.0,4
3.6730154,4.0,5
3.9088964,4.0,5
3.7843397,4.0,2
3.1021945,3.0,2
3.253946,3.0,2
3.4782557,3.0,2
3.2327325,3.0,4
3.643475,4.0,5
3.7561703,4.0,3
3.8192704,4.0,3
3.3494678,3.0,5
3.7106948,4.0,5
3.7906916,4.0,3
3.4819617,3.0,4
3.9108648,4.0,2
3.5935473,4.0,4
3.480792,3.0,3
3.5887678,4.0,2
3.5335894,4.0,3
3.725346,4.0,3
4.066505,4.0,4
3.650495,4.0,3
3.8625278,4.0,5
3.6141856,4.0,4
3.5909922,4.0,3
3.501244,4.0,5
3.5032563,4.0,3
3.7083156,4.0,5
3.362395,3.0,1
3.5886343,4.0,4
3.16239,3.0,1
3.4374175,3.0,2
3.2766695,3.0,4
3.1677966,3.0,4
3.8861446,4.0,3
3.6374495,4.0,4
3.9421973,4.0,4
3.5844517,4.0,4
3.683545,4.0,5
3.6194701,4.0,4
3.8198543,4.0,5
3.6133556,4.0,5
3.3118825,3.0,2
3.8582914,4.0,4
3.2854555,3.0,3
3.420842,3.0,3
3.7659523,4.0,3
3.4544058,3.0,3
3.8946795,4.0,5
3.8896413,4.0,4
3.6035016,4.0,4
3.4719481,3.0,4
3.3169372,3.0,5
3.3447075,3.0,3
3.6994345,4.0,3
3.785788,4.0,3
3.4094343,3.0,5
3.2306058,3.0,2
3.5364954,4.0,3
3.4305472,3.0,3
3.352401,3.0,3
3.7102432,4.0,2
3.4348383,3.0,4
3.4890468,3.0,4
3.3191998,3.0,2
3.2711132,3.0,2
3.4978468,3.0,5
3.3900862,3.0,5
3.5091136,4.0,2
3.31615,3.0,3
4.0963726,4.0,3
3.6662855,4.0,3
3.8098648,4.0,3
3.9421368,4.0,3
3.7693367,4.0,4
3.7093155,4.0,5
3.8020425,4.0,5
3.506135,4.0,3
3.6307182,4.0,4
3.36742,3.0,4
3.7038734,4.0,2
3.4712467,3.0,1
2.8526974,3.0,1
3.9384325,4.0,5
3.3365047,3.0,3
3.448813,3.0,4
3.645327,4.0,5
3.6556125,4.0,4
3.6427326,4.0,4
3.683545,4.0,3
3.2289522,3.0,4
3.7161193,4.0,4
3.457842,3.0,4
3.2881992,3.0,3
3.7180705,4.0,4
3.228312,3.0,1
3.5757375,4.0,3
3.5365489,4.0,3
3.2900283,3.0,4
3.578207,4.0,4
3.6280262,4.0,3
3.8695743,4.0,4
3.420842,3.0,5
4.091114,4.0,4
3.714411,4.0,5
3.5890813,4.0,4
3.2777658,3.0,2
3.3866444,3.0,2
3.3968265,3.0,5
3.506135,4.0,3
3.0589588,3.0,2
3.284704,3.0,4
3.4258595,3.0,4
3.773905,4.0,4
3.643475,4.0,3
3.8051493,4.0,3
3.358617,3.0,3
3.6757972,4.0,3
3.3231404,3.0,4
3.3813546,3.0,4
3.3945715,3.0,3
3.29455,3.0,2
3.672922,4.0,4
3.3499353,3.0,4
3.842652,4.0,5
3.683012,4.0,3
3.5405898,4.0,3
3.4041338,3.0,4
3.6374495,4.0,4
3.487935,3.0,2
3.6137996,4.0,5
3.268793,3.0,4
3.694068,4.0,3
3.8369598,4.0,4
3.4712467,3.0,4
3.7152648,4.0,5
3.375184,3.0,5
3.5862873,4.0,4
2.9009144,3.0,5
3.072988,3.0,5
3.7134686,4.0,3
3.5802288,4.0,4
3.6586518,4.0,5
3.513623,4.0,4
3.1839807,3.0,4
3.786042,4.0,4
3.3542275,3.0,4
3.331092,3.0,1
3.6105933,4.0,4
3.6650894,4.0,4
3.6043873,4.0,5
3.3947287,3.0,4
3.983571,4.0,3
3.1435807,3.0,4
2.977703,3.0,3
3.37577,3.0,3
3.5741186,4.0,4
3.6561756,4.0,2
3.4345129,3.0,4
3.477501,3.0,5
3.5082815,4.0,4
3.66267,4.0,3
3.2914565,3.0,5
3.1440277,3.0,3
3.6685042,4.0,2
3.7289696,4.0,4
3.8311138,4.0,3
3.6987348,4.0,3
3.9384325,4.0,5
3.7686117,4.0,4
3.7003086,4.0,4
3.7081416,4.0,4
3.6500125,4.0,4
3.238998,3.0,3
3.4476666,3.0,3
3.6151972,4.0,4
3.6502106,4.0,4
3.1857944,3.0,2
3.300283,3.0,1
3.576421,4.0,3
2.8832633,3.0,3
3.3552897,3.0,2
3.656214,4.0,4
3.699133,4.0,3
3.4357228,3.0,3
3.6422763,4.0,3
3.9965544,4.0,5
3.1749933,3.0,3
3.5055597,4.0,3
3.16239,3.0,3
3.408631,3.0,4
3.411437,3.0,3
3.558852,4.0,4
3.3191998,3.0,4
3.4847698,3.0,2
3.5374236,4.0,3
3.3505487,3.0,3
3.2999167,3.0,2
3.4331865,3.0,4
3.6427326,4.0,3
3.6076458,4.0,4
3.7409317,4.0,5
3.861706,4.0,5
3.805314,4.0,5
3.4329693,3.0,3
3.411437,3.0,4
3.534878,4.0,5
3.8039844,4.0,4
3.355499,3.0,3
3.1261392,3.0,3
3.745366,4.0,4
3.3696327,3.0,3
3.3069553,3.0,3
3.1023006,3.0,5
3.2065954,3.0,3
3.4476666,3.0,2
3.3764334,3.0,5
3.6171634,4.0,1
3.6258166,4.0,5
2.974576,3.0,5
3.600192,4.0,3
2.9356184,3.0,1
3.4201384,3.0,4
3.4752963,3.0,4
3.7373886,4.0,5
3.7412856,4.0,1
3.580081,4.0,3
3.5975,4.0,3
3.9134738,4.0,4
3.3399856,3.0,2
3.3345702,3.0,3
3.3945715,3.0,4
3.5287068,4.0,4
3.6502106,4.0,4
3.7180705,4.0,4
3.4426262,3.0,3
2.8881755,3.0,2
3.4009392,3.0,3
3.3499353,3.0,3
3.313391,3.0,5
3.5262544,4.0,4
3.1158628,3.0,4
3.727492,4.0,5
3.5975,4.0,4
3.827795,4.0,4
3.5974746,4.0,2
3.6894884,4.0,3
3.52431,4.0,4
3.640571,4.0,5
3.557768,4.0,2
3.7003086,4.0,5
3.4878306,3.0,2
3.6151972,4.0,4
3.628416,4.0,3
3.7838902,4.0,3
3.2329283,3.0,4
3.6994345,4.0,4
3.5683396,4.0,5
3.8657353,4.0,5
3.7834945,4.0,3
3.8036509,4.0,4
3.678532,4.0,5
3.7375307,4.0,1
3.7227585,4.0,5
3.4596186,3.0,1
3.4975178,3.0,4
3.8749213,4.0,4
3.6253333,4.0,3
3.6502106,4.0,2
3.4490447,3.0,5
3.3701923,3.0,5
3.609779,4.0,5
3.4586873,3.0,3
3.672242,4.0,4
3.858701,4.0,3
3.5600076,4.0,4
3.4431722,3.0,4
3.5990276,4.0,5
3.7512093,4.0,4
3.406894,3.0,3
3.4719582,3.0,5
3.6367786,4.0,5
3.6235492,4.0,3
3.6427326,4.0,3
3.312797,3.0,4
3.595094,4.0,1
3.1773343,3.0,3
3.401754,3.0,3
3.5091136,4.0,5
3.477501,3.0,3
3.6294668,4.0,4
3.3785791,3.0,4
3.9044619,4.0,5
3.512421,4.0,2
3.3945715,3.0,3
3.8098648,4.0,1
2.9918606,3.0,1
3.617174,4.0,3
3.457842,3.0,2
3.3913512,3.0,2
3.274986,3.0,4
3.4499445,3.0,3
3.6449914,4.0,5
3.4959435,3.0,1
3.6825128,4.0,4
3.2801924,3.0,2
3.7095962,4.0,3
3.3796873,3.0,3
3.4426262,3.0,3
3.8510923,4.0,4
3.5027452,4.0,5
3.5363579,4.0,3
3.635052,4.0,1
3.2220826,3.0,2
3.4734678,3.0,5
3.451848,3.0,3
3.4428265,3.0,5
3.4368925,3.0,2
3.248064,3.0,5
3.833016,4.0,4
3.3903284,3.0,4
3.40598,3.0,4
3.4643078,3.0,1
3.6160502,4.0,5
3.3755565,3.0,3
3.2367883,3.0,5
3.7201712,4.0,5
3.6052213,4.0,4
3.7014909,4.0,3
3.328134,3.0,3
